OBJECTID,BASINID,COUNT,AREA,SUM
8680,8830,4498,7.8090277,1270336.5000000
8681,8831,1070,1.8576388,862770.6875000
8682,8832,826,1.4340278,3275720.2500000
8683,8833,1058,1.8368056,407563.1250000
8684,8834,170,0.2951389,458261.2812500
8685,8835,474,0.8229167,1138743.1250000
8686,8836,121,0.2100694,70957.2031250
8687,8837,1526,2.6493056,1558328.7500000
8688,8838,4529,7.8628473,3046990.7500000
8689,8839,1645,2.8559027,1015817.7500000
8690,8840,1651,2.8663194,1948613.6250000
8691,8841,1838,3.1909723,396093.0312500
8692,8842,570,0.9895833,604617.2500000
8693,8843,1309,2.2725694,2034791.6250000
8694,8844,1807,3.1371527,394350.5625000
8695,8845,1323,2.2968750,646312.5625000
8696,8846,684,1.1875000,1039987.4375000
8697,8847,3621,6.2864585,1187556.2500000
8698,8848,187,0.3246528,354332.8437500
8699,8849,1448,2.5138888,553609.1875000
8700,8850,1792,3.1111112,1877354.6250000
8701,8851,877,1.5225694,697178.6875000
8702,8852,2410,4.1840277,4450381.0000000
8703,8853,1208,2.0972223,257898.5468750
8704,8854,119,0.2065972,170570.2812500
8705,8855,968,1.6805556,1878812.0000000
8706,8856,650,1.1284722,215563.8437500
8707,8857,3214,5.5798612,3679816.5000000
8708,8858,683,1.1857638,798803.0625000
8709,8859,1733,3.0086806,3927098.2500000
8710,8860,434,0.7534722,574387.1875000
8711,8861,6805,11.8142357,4009576.2500000
8712,8862,765,1.3281250,1014839.4375000
8713,8863,3325,5.7725697,136881.0937500
8714,8864,1834,3.1840277,32014.4140625
8715,8865,1167,2.0260417,405206.9375000
8716,8866,855,1.4843750,1081891.7500000
8717,8867,1175,2.0399306,135804.9531250
8718,8868,252,0.4375000,290761.7187500
8719,8869,1060,1.8402778,373928.4375000
8720,8870,998,1.7326388,123914.5312500
8721,8871,1120,1.9444444,310037.0312500
8722,8872,395,0.6857639,52187.5507813
8723,8873,7767,13.4843750,1128216.3750000
8724,8874,1230,2.1354167,292045.9687500
8725,8875,7050,12.2395830,7765671.5000000
8726,8876,3469,6.0225697,2060099.0000000
8727,8877,3398,5.8993053,4811978.0000000
8728,8878,959,1.6649306,267087.9375000
8729,8879,1481,2.5711806,208013.1250000
8730,8880,1425,2.4739583,989536.6250000
8731,8881,1008,1.7500000,122411.1718750
8732,8882,1338,2.3229167,159585.0468750
8733,8883,261,0.4531250,55354.2070313
8734,8884,6295,10.9288197,8321768.0000000
8735,8885,1115,1.9357638,50330.6796875
8736,8886,1068,1.8541666,646119.0625000
8737,8887,1899,3.2968750,348211.4687500
8738,8888,2209,3.8350694,142764.2812500
8739,8889,2928,5.0833335,2802171.0000000
8740,8890,597,1.0364584,383229.0000000
8741,8891,1201,2.0850694,1419704.5000000
8742,8892,2408,4.1805553,765850.0000000
8743,8893,1011,1.7552084,249886.2343750
8744,8894,2,0.0034722,61713.0000000
8745,8895,3701,6.4253473,1211015.2500000
8746,8896,605,1.0503472,893216.0000000
8747,8897,641,1.1128472,129384.9765625
8748,8898,508,0.8819444,53480.9648438
8749,8899,1230,2.1354167,391895.8125000
8750,8900,1362,2.3645833,283640.9687500
8751,8901,2740,4.7569447,994958.9375000
8752,8902,616,1.0694444,4961585.5000000
8753,8903,2021,3.5086806,4356936.5000000
8754,8904,1934,3.3576388,3930845.2500000
8755,8905,4059,7.0468750,987281.8125000
8756,8906,3543,6.1510415,394204.8437500
8757,8907,1485,2.5781250,184285.3437500
8758,8908,2983,5.1788197,7197220.5000000
8759,8909,3203,5.5607638,1585167.6250000
8760,8910,2950,5.1215277,36135.2773438
8761,8911,1523,2.6440973,1913586.3750000
8762,8912,3075,5.3385415,491327.1875000
8763,8913,4640,8.0555553,127155.6250000
8764,8914,3307,5.7413197,4410753.0000000
8765,8915,4220,7.3263888,96226.5234375
8766,8916,72,0.1250000,91664.5625000
8767,8917,315,0.5468750,1539252.8750000
8768,8918,914,1.5868056,429625.3750000
8769,8919,330,0.5729167,566850.2500000
8770,8920,2135,3.7065973,4702836.0000000
8771,8921,848,1.4722222,2642677.0000000
8772,8922,255,0.4427083,296954.4687500
8773,8923,1451,2.5190973,2130055.5000000
8774,8924,1146,1.9895834,1346032.6250000
8775,8925,2756,4.7847223,12478.9238281
8776,8926,2555,4.4357638,24258.6562500
8777,8927,436,0.7569444,57158.8359375
8778,8928,359,0.6232639,53342.0820313
8779,8929,1076,1.8680556,756390.0000000
8780,8930,362,0.6284722,257121.9687500
8781,8931,528,0.9166667,140784.5156250
8782,8932,835,1.4496528,394766.1250000
8783,8933,2106,3.6562500,723231.7500000
8784,8934,957,1.6614584,118321.8046875
8785,8935,260,0.4513889,48684.0039063
8786,8936,3404,5.9097223,81754.8125000
8787,8937,3915,6.7968750,847633.0625000
8788,8938,1410,2.4479167,4697383.0000000
8789,8939,3194,5.5451388,659316.2500000
8790,8940,2386,4.1423612,218656.6250000
8791,8941,1496,2.5972223,2354420.7500000
8792,8942,4377,7.5989585,129527.9296875
8793,8943,1688,2.9305556,23035.4843750
8794,8944,8203,14.2413197,3891898.2500000
8795,8945,815,1.4149306,5657387.0000000
8796,8946,745,1.2934028,11971.7226563
8797,8947,807,1.4010416,1192974.2500000
8798,8948,1015,1.7621528,1675799.2500000
8799,8949,417,0.7239583,404102.0625000
8800,8950,1977,3.4322917,6630495.5000000
8801,8951,904,1.5694444,692718.0625000
8802,8952,1399,2.4288194,3078261.2500000
8803,8953,10783,18.7204857,237377.1562500
8804,8954,453,0.7864583,7926.2304688
8805,8955,2556,4.4375000,591997.1250000
8806,8956,107,0.1857639,17909.3046875
8807,8957,557,0.9670139,696092.6250000
8808,8958,3208,5.5694447,348276.0937500
8809,8959,832,1.4444444,595371.3750000
8810,8960,939,1.6302084,164248.4375000
8811,8961,2888,5.0138888,327582.7812500
8812,8962,1628,2.8263888,584790.4375000
8813,8963,4540,7.8819447,1459600.8750000
8814,8964,1491,2.5885417,802710.4375000
8815,8965,631,1.0954862,1167995.7500000
8816,8966,335,0.5815972,100568.2031250
8817,8967,5324,9.2430553,2396257.5000000
8818,8968,2201,3.8211806,114468.3437500
8819,8969,746,1.2951388,959651.4375000
8820,8970,3273,5.6822915,1750458.3750000
8821,8971,2056,3.5694444,2127094.0000000
8822,8972,1198,2.0798612,290725.6875000
8823,8973,8347,14.4913197,681539.6875000
8824,8974,194,0.3368056,183926.9531250
8825,8975,2350,4.0798612,399535.8750000
8826,8976,2225,3.8628473,60703.9062500
8827,8977,251,0.4357639,161431.3593750
8828,8978,658,1.1423612,500828.7500000
8829,8979,1591,2.7621527,1017165.8125000
8830,8980,1443,2.5052083,1362055.3750000
8831,8981,979,1.6996528,2161629.7500000
8832,8982,162,0.2812500,85461.1640625
8833,8983,2283,3.9635417,3162406.5000000
8834,8984,335,0.5815972,155005.7812500
8835,8985,392,0.6805556,155699.0625000
8836,8986,355,0.6163194,284563.4687500
8837,8987,1035,1.7968750,1311897.2500000
8838,8988,1107,1.9218750,601994.4375000
8839,8989,325,0.5642361,469653.5937500
8840,8990,1210,2.1006944,1287892.7500000
8841,8991,266,0.4618056,59359.8671875
8842,8992,3616,6.2777777,240391.5156250
8843,8993,406,0.7048611,133470.2656250
8844,8994,794,1.3784722,832469.2500000
8845,8995,619,1.0746528,130134.6562500
8846,8996,1310,2.2743056,1600221.3750000
8847,8997,816,1.4166666,323903.0937500
8848,8998,9,0.0156250,5.4154730
8849,8999,110,0.1909722,1042304.4375000
8850,9000,169,0.2934028,329496.3750000
8851,9001,24,0.0416667,501.0722656
8852,9002,23,0.0399306,2974.3339844
8853,9003,87,0.1510417,94487.4921875
8854,9004,134,0.2326389,18143.0371094
8855,9005,1116,1.9375000,834914.0625000
8856,9006,536,0.9305556,803851.8125000
8857,9007,2666,4.6284723,12654566.0000000
8858,9008,752,1.3055556,881534.8125000
8859,9009,4338,7.5312500,3031445.5000000
8860,9010,672,1.1666666,1030139.0000000
8861,9011,243,0.4218750,250573.2343750
8862,9012,7025,12.1961803,103029.5468750
8863,9013,2366,4.1076388,104142.2109375
8864,9014,1329,2.3072917,825855.8750000
8865,9015,1190,2.0659723,633505.9375000
8866,9016,1562,2.7118056,3227229.7500000
8867,9017,314,0.5451389,104656.3203125
8868,9018,624,1.0833334,317528.5937500
8869,9019,232,0.4027778,202638.0000000
8870,9020,4161,7.2239585,2640325.7500000
8871,9021,2551,4.4288197,307843.3437500
8872,9022,1994,3.4618056,464838.0000000
8873,9023,3401,5.9045138,2933888.7500000
8874,9024,1322,2.2951388,16917.6621094
8875,9025,427,0.7413194,10380.1298828
8876,9026,511,0.8871528,739354.5000000
8877,9027,1226,2.1284723,480347.1250000
8878,9028,1283,2.2274306,12548.7177734
8879,9029,1213,2.1059027,1721054.7500000
8880,9030,642,1.1145834,857631.4375000
8881,9031,413,0.7170139,524932.6250000
8882,9032,1080,1.8750000,2671691.5000000
8883,9033,949,1.6475694,856511.8750000
8884,9034,2010,3.4895833,1616810.3750000
8885,9035,510,0.8854167,800443.5000000
8886,9036,1157,2.0086806,5843.6352539
8887,9037,1326,2.3020833,351266.0312500
8888,9038,599,1.0399306,537085.6875000
8889,9039,810,1.4062500,40097.3476563
8890,9040,4003,6.9496527,727529.9375000
8891,9041,575,0.9982639,64565.4687500
8892,9042,1110,1.9270834,263017.0312500
8893,9043,322,0.5590278,299238.7500000
8894,9044,2714,4.7118053,3165491.5000000
8895,9045,2701,4.6892362,35830.9218750
8896,9046,758,1.3159722,363617.4687500
8897,9047,4585,7.9600697,1222290.8750000
8898,9048,2074,3.6006944,452713.6562500
8899,9049,1157,2.0086806,678793.8750000
8900,9050,3810,6.6145835,6442408.0000000
8901,9051,2586,4.4895835,130163.1171875
8902,9052,2939,5.1024303,512924.1875000
8903,9053,1296,2.2500000,537764.7500000
8904,9054,1799,3.1232638,217752.8593750
8905,9055,1151,1.9982638,1181203.6250000
8906,9056,4267,7.4079862,504503.2500000
8907,9057,6,0.0104167,897.3209839
8908,9058,3497,6.0711803,287460.9687500
8909,9059,5530,9.6006947,1637364.8750000
8910,9060,1119,1.9427084,3466672.2500000
8911,9061,3403,5.9079862,179780.1406250
8912,9062,2408,4.1805553,7168717.5000000
8913,9063,2244,3.8958333,6134931.5000000
8914,9064,1221,2.1197917,1127036.7500000
8915,9065,827,1.4357638,706185.0000000
8916,9066,1622,2.8159723,7561.4570313
8917,9067,607,1.0538194,29290.9453125
8918,9068,129,0.2239583,1321571.8750000
8919,9069,630,1.0937500,369323.9375000
8920,9070,2511,4.3593750,3639359.0000000
8921,9071,1040,1.8055556,183674.1406250
8922,9072,187,0.3246528,1115339.8750000
8923,9073,935,1.6232638,109865.9843750
8924,9074,2402,4.1701388,682836.5625000
8925,9075,458,0.7951389,3227976.0000000
8926,9076,377,0.6545139,430002.2500000
8927,9077,1901,3.3003473,564767.5625000
8928,9078,2895,5.0260415,1767247.8750000
8929,9079,1207,2.0954862,3615945.7500000
8930,9080,1640,2.8472223,2476024.2500000
8931,9081,1033,1.7934028,1091117.8750000
8932,9082,654,1.1354166,210188.2656250
8933,9083,1677,2.9114583,1313842.0000000
8934,9084,3470,6.0243053,3708826.5000000
8935,9085,962,1.6701388,495642.4375000
8936,9086,495,0.8593750,118261.1250000
8937,9087,2951,5.1232638,6456735.0000000
8938,9088,1669,2.8975694,775429.1250000
8939,9089,1247,2.1649306,1240376.5000000
8940,9090,1270,2.2048612,1494416.1250000
8941,9091,1621,2.8142362,1957387.6250000
8942,9092,1013,1.7586806,238933.4687500
8943,9093,4085,7.0920138,1360297.2500000
8944,9094,72,0.1250000,336274.4687500
8945,9095,3076,5.3402777,1215498.2500000
8946,9096,590,1.0243056,370378.2812500
8947,9097,4274,7.4201388,1943640.5000000
8948,9098,1929,3.3489583,3221928.0000000
8949,9099,1309,2.2725694,473576.6250000
8950,9100,1463,2.5399306,16460305.0000000
8951,9101,2111,3.6649306,5086744.0000000
8952,9102,3962,6.8784723,1397076.7500000
8953,9103,72,0.1250000,23884.4980469
8954,9104,1563,2.7135417,1518801.0000000
8955,9105,1970,3.4201388,3977292.0000000
8956,9106,4838,8.3993053,7941783.5000000
8957,9107,3483,6.0468750,964121.8750000
8958,9108,469,0.8142361,141148.3593750
8959,9109,1783,3.0954862,2430096.2500000
8960,9110,1256,2.1805556,196267.5468750
8961,9111,1370,2.3784723,690499.0625000
8962,9112,2621,4.5503473,1132870.6250000
8963,9113,876,1.5208334,1214829.5000000
8964,9114,2431,4.2204862,1721255.2500000
8965,9115,3476,6.0347223,8691325.0000000
8966,9116,6931,12.0329857,293967.6250000
8967,9117,2830,4.9131947,2708301.2500000
8968,9118,731,1.2690972,109.1742706
8969,9119,987,1.7135416,142.4380798
8970,9120,772,1.3402778,111.6210938
8971,9121,179,0.3107639,26.0796547
8972,9122,749,1.3003472,109.2222137
8973,9123,138,0.2395833,18.2534294
8974,9124,210,0.3645833,28.9740887
8975,9125,169,0.2934028,22.8362904
8976,9126,961,1.6684028,134.2465515
8977,9127,206,0.3576389,117.2814178
8978,9128,1766,3.0659723,242.9752502
8979,9129,298,0.5173611,170.6872253
8980,9130,388,0.6736111,53.6253700
8981,9131,214,0.3715278,207.8102112
8982,9132,1209,2.0989583,1156.7364502
8983,9133,151,0.2621528,124.6467133
8984,9134,3763,6.5329862,2697.5722656
8985,9135,120,0.2083333,86.8039474
8986,9136,203,0.3524306,159.4589844
8987,9137,597,1.0364584,82.9557648
8988,9138,257,0.4461806,205.7184906
8989,9139,143,0.2482639,107.4837570
8990,9140,810,1.4062500,600.2160645
8991,9141,1311,2.2760417,754.5593872
8992,9142,134,0.2326389,93.3037415
8993,9143,631,1.0954862,636.3493042
8994,9144,534,0.9270833,521.1077271
8995,9145,1201,2.0850694,39.6656532
8996,9146,1882,3.2673612,62.9439087
8997,9147,117,0.2031250,117.9043503
8998,9148,207,0.3593750,6.7463961
8999,9149,555,0.9635417,18.2220592
9000,9150,300,0.5208333,274.2488708
9001,9151,670,1.1631944,22.3871021
9002,9152,198,0.3437500,168.1599579
9003,9153,188,0.3263889,5.9813104
9004,9154,237,0.4114583,208.7846680
9005,9155,116,0.2013889,198.2847137
9006,9156,247,0.4288194,8.0814095
9007,9157,425,0.7378472,13.7810411
9008,9158,560,0.9722222,444.7904053
9009,9159,319,0.5538194,10.4160395
9010,9160,215,0.3732639,7.0607266
9011,9161,400,0.6944444,0.7370250
9012,9162,227,0.3940972,7.4308925
9013,9163,507,0.8802083,16.9766979
9014,9164,267,0.4635417,459.9200439
9015,9165,240,0.4166667,0.4482573
9016,9166,241,0.4184028,0.4474531
9017,9167,137,0.2378472,227.9197083
9018,9168,134,0.2326389,3.5786529
9019,9169,238,0.4131944,360.2023621
9020,9170,792,1.3750000,23.7209721
9021,9171,579,1.0052084,1.1039684
9022,9172,98,0.1701389,186.8050690
9023,9173,318,0.5520833,0.5049051
9024,9174,632,1.0972222,16.8925285
9025,9175,312,0.5416667,600.7139893
9026,9176,459,0.7968750,12.5827990
9027,9177,123,0.2135417,240.3983002
9028,9178,878,1.5243056,0.0677445
9029,9179,382,0.6631944,0.0359383
9030,9180,306,0.5312500,0.0295576
9031,9181,222,0.3854167,414.8082886
9032,9182,3429,5.9531250,0.3016118
9033,9183,380,0.6597222,0.0000000
9034,9184,238,0.4131944,457.1672058
9035,9185,517,0.8975694,0.0500160
9036,9186,768,1.3333334,0.0765505
9037,9187,422,0.7326389,0.0000000
9038,9188,425,0.7378472,300.5692749
9039,9189,220,0.3819444,0.0000000
9040,9190,315,0.5468750,177.4043732
9041,9191,327,0.5677083,0.0000000
9042,9192,299,0.5190972,0.0000000
9043,9193,1901,3.3003473,82.8034134
9044,9194,417,0.7239583,0.0242928
9045,9195,172,0.2986111,0.0000000
9046,9196,104,0.1805556,1429.3096924
9047,9197,136,0.2361111,88.4310608
9048,9198,484,0.8402778,0.0000000
9049,9199,186,0.3229167,0.4709165
9050,9200,473,0.8211806,0.0000000
9051,9201,2804,4.8680553,1571.0158691
9052,9202,200,0.3472222,0.0000000
9053,9203,369,0.6406250,0.9355465
9054,9204,416,0.7222222,0.0000000
9055,9205,142,0.2465278,0.0000000
9056,9206,163,0.2829861,0.0000000
9057,9207,1891,3.2829862,547.0268555
9058,9208,136,0.2361111,0.0000000
9059,9209,188,0.3263889,0.0000000
9060,9210,332,0.5763889,113.1843033
9061,9211,208,0.3611111,0.0000000
9062,9212,140,0.2430556,0.3660384
9063,9213,5182,8.9965277,5019.6298828
9064,9214,851,1.4774306,1262.9383545
9065,9215,444,0.7708333,54.0082397
9066,9216,679,1.1788194,0.0000000
9067,9217,241,0.4184028,25.1121597
9068,9218,140,0.2430556,0.0000000
9069,9219,168,0.2916667,0.0000000
9070,9220,756,1.3125000,1.8435282
9071,9221,230,0.3993056,88.0107956
9072,9222,101,0.1753472,12103.0771484
9073,9223,133,0.2309028,276.3612976
9074,9224,370,0.6423611,101.6174164
9075,9225,838,1.4548612,2.2787287
9076,9226,860,1.4930556,19832.3808594
9077,9227,572,0.9930556,21397.9472656
9078,9228,150,0.2604167,0.0000000
9079,9229,1217,2.1128473,0.0000000
9080,9230,148,0.2569444,59.2803841
9081,9231,214,0.3715278,4022.9616699
9082,9232,199,0.3454861,0.0000000
9083,9233,310,0.5381944,0.0000000
9084,9234,233,0.4045139,38.8509445
9085,9235,94,0.1631944,35.9079552
9086,9236,176,0.3055556,0.0000000
9087,9237,106,0.1840278,43.1211357
9088,9238,157,0.2725694,0.0000000
9089,9239,977,1.6961806,0.0000000
9090,9240,167,0.2899306,0.3302650
9091,9241,261,0.4531250,89.4953461
9092,9242,1222,2.1215277,0.1915069
9093,9243,1104,1.9166666,0.0000000
9094,9244,562,0.9756944,66.5624084
9095,9245,135,0.2343750,52.5262718
9096,9246,5778,10.0312500,605.9230957
9097,9247,162,0.2812500,81.8881607
9098,9248,96,0.1666667,1350.5484619
9099,9249,388,0.6736111,0.0000000
9100,9250,479,0.8315972,0.0000000
9101,9251,282,0.4895833,0.0000000
9102,9252,534,0.9270833,1.4839855
9103,9253,353,0.6128472,0.0000000
9104,9254,213,0.3697917,0.0000000
9105,9255,172,0.2986111,0.0000000
9106,9256,167,0.2899306,0.0000000
9107,9257,185,0.3211806,0.0000000
9108,9258,239,0.4149306,0.6746412
9109,9259,729,1.2656250,0.0000000
9110,9260,452,0.7847222,1.2652711
9111,9261,2230,3.8715277,0.0000000
9112,9262,779,1.3524306,0.0000000
9113,9263,136,0.2361111,0.0000000
9114,9264,135,0.2343750,0.0000000
9115,9265,300,0.5208333,0.0000000
9116,9266,769,1.3350694,0.0000000
9117,9267,435,0.7552083,0.0000000
9118,9268,195,0.3385417,0.0000000
9119,9269,224,0.3888889,0.6333356
9120,9270,1100,1.9097222,0.0000000
9121,9271,127,0.2204861,0.0000000
9122,9272,481,0.8350694,1.1905426
9123,9273,277,0.4809028,0.7887045
9124,9274,1688,2.9305556,0.0000000
9125,9275,348,0.6041667,0.0000000
9126,9276,403,0.6996528,0.0000000
9127,9277,360,0.6250000,0.0000000
9128,9278,215,0.3732639,0.4283682
9129,9279,608,1.0555556,0.0000000
9130,9280,238,0.4131944,80.2744904
9131,9281,6337,11.0017357,4386.8964844
9132,9282,1,0.0017361,0.0000000
9133,9283,819,1.4218750,0.0046744
9134,9284,2363,4.1024303,0.0000000
9135,9285,188,0.3263889,0.0000000
9136,9286,117,0.2031250,0.0000000
9137,9287,118,0.2048611,180.0049591
9138,9288,164,0.2847222,263.0682983
9139,9289,366,0.6354167,0.0000000
9140,9290,371,0.6440972,0.0000000
9141,9291,178,0.3090278,0.0000000
9142,9292,245,0.4253472,0.0000000
9143,9293,124,0.2152778,0.0000000
9144,9294,231,0.4010417,0.0000000
9145,9295,181,0.3142361,0.0000000
9146,9296,133,0.2309028,213.8511810
9147,9297,453,0.7864583,0.0000000
9148,9298,102,0.1770833,162.2666779
9149,9299,290,0.5034722,160.0759735
9150,9300,265,0.4600694,141.5739136
9151,9301,345,0.5989583,0.0000000
9152,9302,268,0.4652778,0.0000000
9153,9303,139,0.2413194,0.0000000
9154,9304,395,0.6857639,0.0000000
9155,9305,1260,2.1875000,0.0000000
9156,9306,416,0.7222222,0.0000000
9157,9307,184,0.3194444,0.0000000
9158,9308,2786,4.8368053,810.7055664
9159,9309,384,0.6666667,1229.8564453
9160,9310,1526,2.6493056,550.2774048
9161,9311,201,0.3489583,287.8450317
9162,9312,92,0.1597222,45.6065254
9163,9313,4365,7.5781250,890.0434570
9164,9314,199,0.3454861,24.6866474
9165,9315,118,0.2048611,97.9500351
9166,9316,1579,2.7413194,1048.1005859
9167,9317,85,0.1475694,71.0949326
9168,9318,600,1.0416666,752.7048340
9169,9319,326,0.5659722,246.6808167
9170,9320,436,0.7569444,274.9185181
9171,9321,77,0.1336806,36.1777611
9172,9322,315,0.5468750,225.7490387
9173,9323,132,0.2291667,594.9238892
9174,9324,89,0.1545139,209.4604340
9175,9325,99,0.1718750,2240.0505371
9176,9326,129,0.2239583,1633.0684814
9177,9327,455,0.7899306,8418.7568359
9178,9328,127,0.2204861,18678.0917969
9179,9329,120,0.2083333,507.5922546
9180,9330,78,0.1354167,1140.9918213
9181,9331,90,0.1562500,1590.1080322
9182,9332,81,0.1406250,8829.4541016
9183,9333,94,0.1631944,7270.8090820
9184,9334,88,0.1527778,32764.0273438
